,TEMP,DEWP,VISIB,WDSP,PRCP
1990-06-15,58.45895496129486,50.92456016889514,6.642839549612947,9.854574243490502,51.73655700211119
1990-06-22,60.0448275862069,52.0960591133005,21.282758620689656,9.172413793103448,46.3007881773399
1990-07-01,60.6768472906404,53.33777269528501,6.59642857142857,9.413969035890217,55.39558585503166
1990-07-08,60.870144264602395,53.54808233638283,6.647466572836029,8.83068261787474,53.442931034482754
1990-07-15,62.33070021111892,54.52155172413793,16.578325123152712,13.878712174524981,47.16277093596058
1990-07-22,62.83399014778326,55.54482758620691,16.359113300492613,13.751231527093598,51.2264039408867
1990-08-01,61.99310344827586,55.345812807881764,6.443349753694579,8.68423645320197,54.674334975369455
1990-08-08,61.452199155524276,54.58529204785361,6.4716396903589,8.905313159746656,55.32521991555243
1990-08-15,61.29718508092892,54.41354679802954,11.600492610837435,9.543349753694583,59.88141449683321
1990-08-22,60.09825826882477,53.316291344123854,6.558304011259675,9.221481351161154,55.237262491203374
1990-09-01,59.98817733990148,53.436453201970444,6.364039408866993,9.326600985221674,50.241280788177335
1990-09-08,58.34167839549614,51.72521111893034,11.320654468684024,10.178114004222378,54.938207248416596
1990-09-15,57.200492610837436,50.584166080225195,6.505752990851512,9.352797325826883,49.94222554539056
1990-09-22,56.733814215341305,50.24516185784659,6.34127375087966,9.374014778325122,50.01259148486981
1990-10-01,54.58669950738916,48.442857142857136,6.546305418719209,10.879310344827587,59.599950738916256
1990-10-08,53.97290640394089,48.20886699507388,16.15270935960591,8.697536945812809,43.345418719211814
1990-10-15,51.544651653764944,46.057336382828986,6.376442646023926,9.707019704433497,57.3834236453202
1990-10-22,50.801706544686844,45.748064743138634,6.465992258972553,10.122114707952148,64.84221323011963
1990-11-01,49.20957072484166,44.43071780436312,11.315816326530612,10.044827586206898,65.79215341308937
1990-11-08,47.785714285714285,43.0256157635468,6.4482758620689635,10.278817733990149,69.94374384236453
1990-11-15,46.39514296139912,42.01567949018688,6.433623947663356,9.906473010660202,61.636653764954254
1990-11-22,45.3423469387755,41.17118291761149,6.413756613756612,10.42866591080877,59.93353741496599
1990-12-01,44.2219387755102,40.20765306122449,6.432142857142857,10.22091836734694,64.2792857142857
1990-12-08,44.5034769463341,40.23943688586545,6.389795918367346,10.296050642479214,53.925068027210884
1990-12-15,42.66887755102041,38.545918367346935,6.258163265306122,9.575000000000001,56.11683673469388
1990-12-22,42.4784264768255,138.46898109644414,6.09108691891943,9.514505896402449,56.293106966924704
1991-01-01,40.01496598639456,33.999319727891155,6.304081632653061,18.07891156462585,79.5838775510204
1991-01-08,38.01428571428572,31.485714285714288,6.928571428571429,11.114285714285714,42.85285714285714
1991-01-15,43.41428571428571,37.8,5.7,12.842857142857142,42.85285714285714
1991-01-22,42.528571428571425,36.642857142857146,4.171428571428571,5.671428571428572,28.568571428571428
1991-02-01,36.9,30.17142857142857,4.2,6.357142857142857,42.85285714285714
1991-02-08,38.08571428571429,32.057142857142864,6.071428571428571,7.614285714285714,57.137142857142855
1991-02-15,42.32857142857142,36.34285714285715,6.242857142857143,6.742857142857143,42.85285714285714
1991-02-22,46.0,38.41428571428571,6.3999999999999995,14.8,71.42142857142856
1991-03-01,44.357142857142854,38.457142857142856,6.114285714285714,12.842857142857143,71.42142857142856
1991-03-08,50.07142857142857,44.971428571428575,5.328571428571428,7.0,28.568571428571428
1991-03-15,49.357142857142854,43.385714285714286,6.571428571428571,12.985714285714286,85.70571428571428
1991-03-22,48.92857142857143,37.042857142857144,6.428571428571429,9.057142857142857,14.284285714285714
1991-04-01,47.11428571428571,40.285714285714285,6.457142857142856,19.514285714285712,99.99
1991-04-08,51.14285714285715,42.24285714285714,6.685714285714285,14.3,42.85285714285714
1991-04-15,46.94285714285714,35.6,6.871428571428572,13.599999999999998,57.137142857142855
1991-04-22,51.285714285714285,38.47142857142857,5.628571428571427,12.8,42.85285714285714
1991-05-01,51.82857142857143,40.471428571428575,6.542857142857143,12.785714285714286,14.284285714285714
1991-05-08,53.27142857142858,43.2,6.328571428571428,11.385714285714284,71.42142857142856
1991-05-15,54.285714285714285,47.885714285714286,6.771428571428571,11.828571428571431,57.137142857142855
1991-05-22,57.800000000000004,51.32857142857143,6.714285714285714,7.714285714285714,28.568571428571428
1991-06-01,54.25714285714286,40.4,6.871428571428571,9.857142857142858,28.568571428571428
1991-06-08,53.74285714285714,48.528571428571425,5.971428571428571,14.257142857142856,99.99
1991-06-15,54.1,47.628571428571426,6.785714285714286,8.857142857142858,85.70571428571428
1991-06-22,60.54285714285714,49.84285714285715,6.671428571428572,7.985714285714286,71.42142857142856
1991-07-01,66.14285714285714,55.48571428571429,5.514285714285714,10.085714285714287,14.284285714285714
1991-07-08,61.8,52.30000000000001,6.7,12.571428571428571,42.85285714285714
1991-07-15,61.07142857142857,53.65714285714285,6.8999999999999995,9.1,57.137142857142855
1991-07-22,63.800000000000004,57.25714285714286,6.571428571428571,9.299999999999999,85.70571428571428
1991-08-01,63.01428571428573,54.35714285714287,6.785714285714286,6.985714285714287,42.85285714285714
1991-08-08,61.58571428571428,53.800000000000004,6.942857142857143,11.6,85.70571428571428
1991-08-15,60.94285714285714,51.699999999999996,6.857142857142857,12.12857142857143,57.137142857142855
1991-08-22,63.20000000000001,55.65714285714286,6.3428571428571425,7.028571428571428,28.568571428571428
1991-09-01,63.57142857142857,57.07142857142857,4.057142857142857,4.142857142857143,0.0
1991-09-08,61.142857142857146,51.300000000000004,5.914285714285714,8.371428571428572,28.568571428571428
1991-09-15,59.785714285714285,49.642857142857146,6.928571428571429,13.671428571428569,57.137142857142855
1991-09-22,53.15714285714286,45.42857142857143,6.742857142857143,12.771428571428572,71.42142857142856
1991-10-01,51.41428571428572,44.885714285714286,6.8999999999999995,16.314285714285713,85.70571428571428
1991-10-08,53.6,47.98571428571428,5.085714285714286,7.771428571428571,42.85285714285714
1991-10-15,48.028571428571425,41.199999999999996,6.3,13.757142857142856,85.70571428571428
1991-10-22,50.25714285714285,45.471428571428575,5.242857142857145,3.2428571428571424,28.568571428571428
1991-11-01,47.44285714285714,42.47142857142857,6.5,15.328571428571431,99.99
1991-11-08,43.15714285714285,38.271428571428565,6.485714285714287,12.857142857142858,99.99
1991-11-15,41.67142857142857,37.857142857142854,5.857142857142856,7.885714285714286,57.137142857142855
1991-11-22,50.042857142857144,45.18571428571429,6.914285714285714,14.785714285714286,85.70571428571428
1991-12-01,44.01428571428572,39.285714285714285,5.571428571428571,3.3142857142857145,0.0
1991-12-08,43.971428571428575,39.07142857142857,5.028571428571429,7.057142857142858,14.284285714285714
1991-12-15,44.38571428571429,40.58571428571428,5.5,13.785714285714283,85.70571428571428
1991-12-22,45.42897447380205,89.39873422785543,5.633452754142409,11.394267801164355,86.10871921182266
1992-01-01,47.04353741496599,42.585034013605444,6.275510204081632,12.950340136054422,65.29959183673469
1992-01-08,41.885714285714286,37.91428571428571,6.171428571428572,6.528571428571427,57.137142857142855
1992-01-15,43.42857142857142,39.714285714285715,4.957142857142857,4.542857142857143,28.568571428571428
1992-01-22,41.17142857142857,36.45714285714286,4.114285714285715,8.528571428571427,14.284285714285714
1992-02-01,48.48571428571428,43.800000000000004,6.128571428571428,12.542857142857143,71.42142857142856
1992-02-08,44.94285714285714,39.028571428571425,6.942857142857143,12.985714285714284,85.70571428571428
1992-02-15,43.199999999999996,35.31428571428571,6.771428571428571,10.342857142857142,57.137142857142855
1992-02-22,46.957142857142856,39.357142857142854,6.6000000000000005,15.299999999999999,85.70571428571428
1992-03-01,48.74285714285715,41.58571428571429,6.242857142857143,15.914285714285713,57.137142857142855
1992-03-08,44.6,36.75714285714286,6.3999999999999995,16.742857142857144,85.70571428571428
1992-03-15,50.39999999999999,43.10000000000001,6.442857142857143,14.299999999999999,85.70571428571428
1992-03-22,46.885714285714286,38.58571428571428,6.3,16.142857142857142,85.70571428571428
1992-04-01,45.814285714285724,35.84285714285715,6.742857142857143,13.714285714285717,85.70571428571428
1992-04-08,50.91428571428571,42.471428571428575,6.428571428571429,11.128571428571432,57.137142857142855
1992-04-15,50.0,40.728571428571435,6.542857142857143,12.971428571428573,85.70571428571428
1992-04-22,50.01428571428572,40.07142857142857,7.0,16.02857142857143,99.99
1992-05-01,52.57142857142857,44.885714285714286,6.6000000000000005,15.042857142857143,85.70571428571428
1992-05-08,53.01428571428571,42.614285714285714,6.928571428571429,14.771428571428572,85.70571428571428
1992-05-15,58.64285714285713,48.18571428571429,6.542857142857143,8.942857142857141,28.568571428571428
1992-05-22,65.15714285714284,53.04285714285715,5.842857142857143,13.571428571428571,14.284285714285714
1992-06-01,60.35306122448981,49.84438775510204,6.602551020408163,10.320918367346938,35.71071428571428
1992-06-08,67.44285714285714,54.371428571428574,6.028571428571428,10.085714285714285,14.284285714285714
1992-06-15,59.471428571428575,50.17142857142857,7.0,11.657142857142858,28.568571428571428
1992-06-22,60.800000000000004,53.98571428571428,6.771428571428571,9.757142857142856,85.70571428571428
1992-07-01,59.27142857142858,53.628571428571426,6.642857142857144,7.5,57.137142857142855
1992-07-08,61.07142857142857,52.67142857142857,6.957142857142857,8.514285714285714,28.568571428571428
1992-07-15,64.95714285714286,56.699999999999996,6.828571428571428,11.2,85.70571428571428
1992-07-22,60.67142857142857,53.714285714285715,6.757142857142857,12.642857142857142,71.42142857142856
1992-08-01,59.77142857142858,52.65714285714286,6.714285714285714,10.657142857142857,71.42142857142856
1992-08-08,59.65714285714286,52.41428571428571,6.7,8.314285714285715,71.42142857142856
1992-08-15,60.385714285714286,52.44285714285714,6.857142857142857,9.585714285714285,42.85285714285714
1992-08-22,57.47142857142857,51.442857142857136,6.942857142857143,12.842857142857145,71.42142857142856
1992-09-01,56.528571428571425,50.228571428571435,6.757142857142857,14.071428571428573,71.42142857142856
1992-09-08,54.97142857142858,46.142857142857146,6.957142857142857,14.714285714285714,85.70571428571428
1992-09-15,57.31428571428571,49.85714285714285,6.028571428571429,8.785714285714286,28.568571428571428
1992-09-22,53.87142857142857,48.042857142857144,5.9142857142857155,4.4714285714285715,28.568571428571428
1992-10-01,54.62857142857143,48.171428571428564,6.142857142857143,7.2,42.85285714285714
1992-10-08,51.300000000000004,43.457142857142856,6.314285714285715,7.442857142857144,42.85285714285714
1992-10-15,46.54285714285714,38.557142857142864,6.857142857142857,9.37142857142857,71.42142857142856
1992-10-22,43.857142857142854,37.74285714285714,6.685714285714285,11.614285714285714,99.99
1992-11-01,50.19183673469387,44.019387755102045,6.544387755102042,10.885714285714286,65.29959183673469
1992-11-08,44.9,38.7,6.6,11.071428571428571,71.42142857142856
1992-11-15,43.471428571428575,36.885714285714286,6.257142857142858,10.757142857142856,85.70571428571428
1992-11-22,46.971428571428575,40.75714285714286,6.528571428571429,15.528571428571427,85.70571428571428
1992-12-01,42.65714285714286,37.94285714285714,7.271428571428572,12.042857142857143,99.99
1992-12-08,46.75714285714287,42.1,6.171428571428572,11.142857142857142,71.42142857142856
1992-12-15,39.82857142857143,33.57142857142857,6.271428571428571,9.62857142857143,57.137142857142855
1992-12-22,40.0783251231527,84.8014778325123,4.829556650246306,4.28128078817734,21.180147783251233
1993-01-01,44.78639455782313,38.08503401360544,6.575510204081633,17.250340136054422,65.29959183673469
1993-01-08,38.68571428571429,32.3,6.157142857142857,16.62857142857143,85.70571428571428
1993-01-15,44.67142857142857,38.74285714285714,6.485714285714286,20.942857142857143,99.99
1993-01-22,43.64285714285713,38.57142857142857,5.271428571428571,13.285714285714283,99.99
1993-02-01,48.92857142857143,44.114285714285714,6.328571428571428,10.728571428571428,28.568571428571428
1993-02-08,47.34285714285714,41.642857142857146,4.314285714285714,9.171428571428573,14.284285714285714
1993-02-15,46.31428571428571,41.75714285714286,6.457142857142857,11.571428571428571,85.70571428571428
1993-02-22,44.614285714285714,38.042857142857144,6.571428571428571,12.214285714285714,71.42142857142856
1993-03-01,42.82857142857143,33.971428571428575,6.671428571428571,8.742857142857142,28.568571428571428
1993-03-08,51.08571428571428,41.685714285714276,4.8999999999999995,11.428571428571429,0.0
1993-03-15,48.642857142857146,40.34285714285714,6.857142857142857,16.814285714285713,99.99
1993-03-22,45.885714285714286,35.857142857142854,6.885714285714286,12.014285714285714,71.42142857142856
1993-04-01,47.25714285714286,38.57142857142857,6.642857142857143,10.442857142857145,71.42142857142856
1993-04-08,49.9,42.5,5.928571428571429,7.900000000000001,71.42142857142856
1993-04-15,52.98571428571428,44.6,6.6000000000000005,13.128571428571425,71.42142857142856
1993-04-22,53.12857142857143,45.6,6.428571428571429,7.985714285714286,57.137142857142855
1993-05-01,51.47142857142857,40.75714285714285,6.714285714285714,6.871428571428571,42.85285714285714
1993-05-08,53.471428571428575,44.32857142857143,6.814285714285715,15.242857142857144,42.85285714285714
1993-05-15,51.18571428571429,42.67142857142858,6.757142857142857,9.257142857142858,71.42142857142856
1993-05-22,55.92857142857143,46.51428571428571,6.585714285714286,10.885714285714286,28.568571428571428
1993-06-01,59.94285714285714,50.42857142857143,6.585714285714286,9.271428571428572,71.42142857142856
1993-06-08,58.75714285714286,53.557142857142864,5.214285714285714,6.242857142857143,57.137142857142855
1993-06-15,59.05714285714286,50.27142857142858,6.814285714285715,11.385714285714286,42.85285714285714
1993-06-22,61.08571428571429,49.857142857142854,6.957142857142856,8.928571428571427,42.85285714285714
1993-07-01,60.357142857142854,50.285714285714285,6.8,13.685714285714287,57.137142857142855
1993-07-08,57.32857142857143,47.699999999999996,6.742857142857142,12.442857142857145,85.70571428571428
1993-07-15,60.57142857142856,52.300000000000004,6.614285714285714,8.37142857142857,42.85285714285714
1993-07-22,60.48571428571429,52.44285714285714,6.642857142857143,12.942857142857145,85.70571428571428
1993-08-01,60.300000000000004,52.114285714285714,6.7285714285714295,11.085714285714285,42.85285714285714
1993-08-08,57.55714285714286,49.81428571428571,6.685714285714286,11.814285714285715,71.42142857142856
1993-08-15,59.78571428571429,49.61428571428571,6.857142857142857,7.757142857142858,28.568571428571428
1993-08-22,58.285714285714285,48.214285714285715,6.942857142857143,9.214285714285714,14.284285714285714
1993-09-01,60.185714285714276,49.642857142857146,6.642857142857143,8.214285714285714,14.284285714285714
1993-09-08,56.58571428571428,49.48571428571429,6.571428571428571,14.714285714285714,57.137142857142855
1993-09-15,57.24285714285714,47.142857142857146,6.942857142857143,9.985714285714286,57.137142857142855
1993-09-22,56.34285714285714,47.12857142857143,6.0,4.742857142857143,42.85285714285714
1993-10-01,52.95714285714286,46.614285714285714,6.771428571428571,11.357142857142858,57.137142857142855
1993-10-08,51.842857142857135,42.07142857142857,6.857142857142857,8.257142857142858,28.568571428571428
1993-10-15,45.785714285714285,35.98571428571429,6.928571428571429,7.928571428571429,57.137142857142855
1993-10-22,47.51428571428571,39.07142857142857,6.200000000000001,1.9857142857142855,0.0
1993-11-01,48.98571428571429,43.08571428571429,4.057142857142858,5.085714285714286,42.85285714285714
1993-11-08,44.71428571428572,37.0,6.942857142857143,7.142857142857143,57.137142857142855
1993-11-15,46.60000000000001,37.371428571428574,6.714285714285714,14.185714285714285,14.284285714285714
1993-11-22,41.17142857142857,33.34285714285715,6.314285714285715,10.485714285714286,28.568571428571428
1993-12-01,47.01428571428572,40.94285714285714,6.485714285714287,14.328571428571427,85.70571428571428
1993-12-08,42.32857142857142,36.15714285714285,6.485714285714286,14.228571428571428,71.42142857142856
1993-12-15,42.84285714285714,36.3,6.728571428571428,12.914285714285715,71.42142857142856
1993-12-22,41.44326018808777,85.17875055978506,6.047738468428124,9.008553515450066,43.25586206896552
1994-01-01,40.128571428571426,34.800000000000004,6.571428571428571,9.085714285714285,57.137142857142855
1994-01-08,44.25714285714286,37.82857142857143,6.771428571428571,17.7,71.42142857142856
1994-01-15,42.44285714285714,36.58571428571429,6.557142857142857,13.071428571428571,85.70571428571428
1994-01-22,42.00000000000001,34.75714285714285,6.6000000000000005,14.885714285714286,85.70571428571428
1994-02-01,41.957142857142856,35.07142857142857,6.357142857142857,15.185714285714285,71.42142857142856
1994-02-08,42.557142857142864,34.65714285714286,6.528571428571428,12.242857142857144,42.85285714285714
1994-02-15,38.425510204081625,31.503061224489795,4.441326530612245,8.767346938775512,51.52545918367347
1994-02-22,39.128571428571426,33.57142857142857,5.8428571428571425,12.885714285714286,42.85285714285714
1994-03-01,47.01428571428572,39.471428571428575,6.785714285714286,17.1,57.137142857142855
1994-03-08,46.371428571428574,37.42857142857143,6.8999999999999995,18.928571428571427,71.42142857142856
1994-03-15,42.471428571428575,34.41428571428571,6.8428571428571425,12.557142857142855,71.42142857142856
1994-03-22,49.17142857142857,39.65714285714286,6.928571428571429,16.928571428571427,57.137142857142855
1994-04-01,43.285714285714285,35.74285714285714,6.342857142857143,16.442857142857143,85.70571428571428
1994-04-08,48.042857142857144,36.82857142857143,6.871428571428572,12.828571428571427,57.137142857142855
1994-04-15,49.18571428571429,39.457142857142856,6.942857142857143,9.085714285714285,14.284285714285714
1994-04-22,53.07142857142857,44.800000000000004,6.871428571428572,14.77142857142857,85.70571428571428
1994-05-01,53.114285714285714,43.55714285714286,6.257142857142857,13.6,57.137142857142855
1994-05-08,57.9,44.714285714285715,6.628571428571428,13.385714285714286,14.284285714285714
1994-05-15,49.60000000000001,38.08571428571429,6.914285714285714,13.142857142857142,14.284285714285714
1994-05-22,53.48571428571428,40.457142857142856,7.0,9.628571428571428,14.284285714285714
1994-06-01,55.8142857142857,46.800000000000004,6.714285714285714,12.542857142857143,99.99
1994-06-08,55.15714285714286,46.60000000000001,6.2,10.685714285714285,28.568571428571428
1994-06-15,56.300000000000004,49.0,6.6571428571428575,13.328571428571427,28.568571428571428
1994-06-22,59.17142857142857,50.2,6.742857142857143,11.9,28.568571428571428
1994-07-01,63.357142857142854,54.84285714285714,6.385714285714286,9.285714285714286,28.568571428571428
1994-07-08,61.519897959183666,52.93724489795918,6.762244897959183,8.118367346938774,64.2792857142857
1994-07-15,63.528571428571425,53.31428571428571,6.614285714285714,6.642857142857143,0.0
1994-07-22,63.199999999999996,53.78571428571429,6.8428571428571425,10.114285714285714,28.568571428571428
1994-08-01,62.471428571428575,55.52857142857143,6.457142857142857,6.685714285714288,42.85285714285714
1994-08-08,58.87142857142857,48.51428571428571,7.0,8.385714285714288,0.0
1994-08-15,59.04285714285714,51.05714285714286,6.771428571428571,10.114285714285714,71.42142857142856
1994-08-22,58.84285714285714,50.957142857142856,6.928571428571429,12.314285714285713,85.70571428571428
1994-09-01,59.09999999999999,48.957142857142856,6.257142857142857,7.685714285714285,42.85285714285714
1994-09-08,55.68571428571429,48.15714285714286,6.885714285714286,9.4,71.42142857142856
1994-09-15,53.87142857142857,46.028571428571425,6.857142857142857,8.542857142857143,57.137142857142855
1994-09-22,57.028571428571425,49.54285714285714,6.499999999999999,8.185714285714287,14.284285714285714
1994-10-01,53.07142857142857,45.5,6.828571428571428,11.814285714285715,28.568571428571428
1994-10-08,54.51428571428572,48.25714285714285,5.1,4.428571428571429,28.568571428571428
1994-10-15,52.714285714285715,48.12857142857143,4.685714285714286,10.400000000000002,42.85285714285714
1994-10-22,49.6,45.24285714285714,6.957142857142857,9.771428571428572,57.137142857142855
1994-11-01,51.98571428571428,45.3,6.757142857142857,11.114285714285716,28.568571428571428
1994-11-08,52.214285714285715,49.22857142857142,5.085714285714286,8.299999999999999,85.70571428571428
1994-11-15,49.58571428571428,45.300000000000004,6.885714285714286,10.385714285714286,57.137142857142855
1994-11-22,51.671428571428564,47.128571428571426,6.557142857142857,8.1,14.284285714285714
1994-12-01,46.114285714285714,41.34285714285714,6.042857142857143,13.914285714285715,42.85285714285714
1994-12-08,47.00000000000001,42.78571428571428,6.485714285714286,14.214285714285717,57.137142857142855
1994-12-15,41.4,37.44285714285714,6.2,10.5,42.85285714285714
1994-12-22,44.80040304523063,90.16446484549931,6.419167039856696,8.579982086878639,43.25586206896552
1995-01-01,44.5578231292517,39.81360544217687,6.889795918367347,11.250340136054422,36.73102040816326
1995-01-08,45.332142857142856,40.807653061224485,6.188775510204082,14.16173469387755,53.05591836734693
1995-01-15,40.185714285714276,35.55714285714286,6.514285714285714,14.885714285714286,71.42142857142856
1995-01-22,38.542857142857144,35.3,6.214285714285714,9.828571428571431,57.137142857142855
1995-02-01,47.55714285714286,42.300000000000004,6.285714285714286,14.200000000000003,57.137142857142855
1995-02-08,42.271428571428565,37.357142857142854,6.57642262612536,12.414285714285715,57.137142857142855
1995-02-15,42.34285714285715,36.94285714285714,6.871428571428572,14.185714285714285,71.42142857142856
1995-02-22,43.24285714285714,38.57142857142857,6.442857142857143,11.242857142857144,57.137142857142855
1995-03-01,37.285714285714285,32.25714285714285,5.971428571428571,12.799999999999999,71.42142857142856
1995-03-08,46.54285714285714,39.94285714285714,6.928571428571429,12.357142857142856,57.137142857142855
1995-03-15,42.142857142857146,34.81428571428571,6.628571428571428,15.814285714285713,85.70571428571428
1995-03-22,47.114285714285714,41.25714285714286,5.942857142857143,14.842857142857143,71.42142857142856
1995-04-01,53.11428571428571,46.17142857142858,6.742857142857143,13.328571428571431,28.568571428571428
1995-04-08,51.84285714285715,42.714285714285715,6.542857142857144,8.071428571428571,28.568571428571428
1995-04-15,45.32857142857143,37.114285714285714,6.771428571428571,11.685714285714287,57.137142857142855
1995-04-22,50.31428571428571,40.214285714285715,6.6571428571428575,11.385714285714286,0.0
1995-05-01,60.457142857142856,49.042857142857144,6.642857142857143,9.37142857142857,28.568571428571428
1995-05-08,47.98571428571429,37.385714285714286,6.971428571428571,9.728571428571428,71.42142857142856
1995-05-15,49.51428571428571,40.18571428571429,6.971428571428571,8.999999999999998,57.137142857142855
1995-05-22,58.628571428571426,49.528571428571425,6.671428571428572,11.471428571428572,85.70571428571428
1995-06-01,54.00000000000001,47.55714285714286,6.6,9.028571428571428,57.137142857142855
1995-06-08,55.38571428571428,46.24285714285715,6.957142857142857,9.085714285714285,14.284285714285714
1995-06-15,57.48571428571428,49.84285714285714,6.657142857142857,8.928571428571429,57.137142857142855
1995-06-22,66.35714285714286,55.65714285714286,6.442857142857143,6.671428571428571,0.0
1995-07-01,59.51428571428571,51.91428571428572,6.785714285714286,10.485714285714286,57.137142857142855
1995-07-08,64.54285714285714,56.41428571428572,6.514285714285714,9.514285714285714,42.85285714285714
1995-07-15,62.385714285714286,57.48571428571429,6.514285714285714,9.1,85.70571428571428
1995-07-22,66.27142857142857,58.01428571428571,6.6571428571428575,8.22857142857143,57.137142857142855
1995-08-01,65.6,59.99999999999999,6.071428571428571,6.2,0.0
1995-08-08,66.85714285714286,56.128571428571426,6.671428571428572,8.542857142857143,42.85285714285714
1995-08-15,69.4857142857143,62.18571428571429,5.685714285714285,4.628571428571428,0.0
1995-08-22,60.97142857142857,55.81428571428571,6.571428571428571,11.185714285714285,85.70571428571428
1995-09-01,58.0,54.285714285714285,6.785714285714286,7.557142857142856,71.42142857142856
1995-09-08,58.68571428571429,53.785714285714285,6.8,6.357142857142857,42.85285714285714
1995-09-15,57.67142857142857,53.09999999999999,6.8,5.728571428571429,0.0
1995-09-22,54.1,48.34285714285715,6.7714285714285705,12.942857142857145,85.70571428571428
1995-10-01,56.800000000000004,51.48571428571429,6.800000000000002,11.728571428571428,71.42142857142856
1995-10-08,60.84285714285715,54.01428571428572,6.42857142857143,10.671428571428573,57.137142857142855
1995-10-15,57.285714285714285,51.32857142857143,6.771428571428571,11.542857142857143,42.85285714285714
1995-10-22,53.271428571428565,49.385714285714286,6.7,8.77142857142857,85.70571428571428
1995-11-01,53.65714285714286,48.857142857142854,6.857142857142857,6.085714285714286,42.85285714285714
1995-11-08,49.74285714285714,47.31428571428571,5.714285714285714,6.3571428571428585,71.42142857142856
1995-11-15,47.457142857142856,42.971428571428575,6.914285714285714,11.0,42.85285714285714
1995-11-22,48.32857142857143,45.385714285714286,6.828571428571428,9.0,57.137142857142855
1995-12-01,46.44285714285714,42.642857142857146,6.971428571428571,6.5857142857142845,14.284285714285714
1995-12-08,40.44285714285714,39.07142857142857,4.8428571428571425,2.2285714285714286,0.0
1995-12-15,41.21428571428571,37.08571428571428,6.885714285714285,6.542857142857144,28.568571428571428
1995-12-22,31.535467980295568,78.64433497536946,5.100985221674877,5.524137931034483,64.03300492610838
1996-01-01,50.05714285714286,46.5,6.785714285714286,14.528571428571428,99.99
1996-01-08,49.15714285714286,45.628571428571426,6.828571428571428,12.314285714285715,71.42142857142856
1996-01-15,49.128571428571426,45.699999999999996,5.942857142857143,10.3,57.137142857142855
1996-01-22,39.15714285714285,33.25714285714286,5.928571428571429,12.785714285714286,42.85285714285714
1996-02-01,38.42857142857143,34.8,6.671428571428572,6.628571428571428,28.568571428571428
1996-02-08,43.64285714285715,39.15714285714286,6.942857142857142,11.414285714285715,71.42142857142856
1996-02-15,45.471428571428575,38.98571428571429,6.8,14.614285714285712,71.42142857142856
1996-02-22,42.628571428571426,37.699999999999996,6.957142857142857,6.971428571428571,28.568571428571428
1996-03-01,47.75714285714285,43.48571428571428,6.814285714285715,6.014285714285714,0.0
1996-03-08,44.2,38.714285714285715,4.771428571428571,11.0,42.85285714285714
1996-03-15,43.457142857142856,39.857142857142854,2.9142857142857146,11.114285714285716,71.42142857142856
1996-03-22,45.442857142857136,38.942857142857136,4.571428571428571,9.042857142857143,14.284285714285714
1996-04-01,49.642857142857146,38.67142857142857,6.042857142857143,6.628571428571428,14.284285714285714
1996-04-08,52.871428571428574,47.042857142857144,6.357142857142857,10.671428571428569,28.568571428571428
1996-04-15,53.2,49.24285714285714,6.542857142857143,10.814285714285715,85.70571428571428
1996-04-22,53.300000000000004,47.41428571428571,6.785714285714286,13.642857142857142,57.137142857142855
1996-05-01,48.614285714285714,41.15714285714286,6.857142857142857,9.72857142857143,42.85285714285714
