,TEMP,DEWP,SLP,STP,VISIB,WDSP,PRCP
2001-05-15,64.68571428571428,57.471428571428575,1013.6857142857143,999.8999999999999,5.642857142857143,2.628571428571429,0.0
2001-05-22,65.81428571428572,58.55714285714286,1012.9857142857143,999.8999999999999,5.857142857142857,3.042857142857143,0.0
2001-06-01,65.92857142857143,57.785714285714285,1011.6571428571427,999.8999999999999,7.014285714285714,2.814285714285714,0.0
2001-06-08,67.34285714285714,58.42857142857143,1012.1,999.8999999999999,6.5857142857142845,2.685714285714286,0.0
2001-06-15,70.91428571428571,60.457142857142856,1013.5428571428571,999.8999999999999,6.214285714285715,2.4428571428571426,0.0
2001-06-22,71.02857142857144,58.32857142857143,1015.1571428571427,999.8999999999999,8.828571428571427,2.742857142857143,0.0
2001-07-01,73.4,63.84285714285714,1012.3428571428573,999.8999999999999,6.885714285714285,3.1285714285714286,0.0
2001-07-08,67.50000000000001,58.41428571428571,1015.3142857142857,999.8999999999999,8.242857142857142,5.014285714285714,0.0
2001-07-15,67.57142857142857,56.642857142857146,1013.4428571428572,999.8999999999999,8.328571428571427,3.942857142857143,0.0
2001-07-22,67.27142857142859,58.01428571428572,1012.6285714285715,999.8999999999999,6.714285714285715,4.014285714285714,0.0
2001-08-01,68.61428571428573,60.94285714285714,1014.7714285714285,999.8999999999999,7.6,4.771428571428571,0.0
2001-08-08,69.07142857142857,60.55714285714286,1014.1,999.8999999999999,7.785714285714286,4.442857142857143,0.0
2001-08-15,70.74285714285715,61.34285714285715,1013.3142857142856,999.8999999999999,7.457142857142856,4.428571428571428,0.0
2001-08-22,69.61428571428573,61.82857142857142,1011.4428571428571,999.8999999999999,5.814285714285715,4.942857142857143,0.0
2001-09-01,69.72857142857143,63.1,1012.1571428571427,999.8999999999999,7.028571428571429,4.528571428571428,0.0
2001-09-08,67.4,59.38571428571429,1011.9142857142857,999.8999999999999,8.357142857142856,4.228571428571429,0.0
2001-09-15,67.87142857142855,60.271428571428565,1013.1,999.8999999999999,5.228571428571428,4.357142857142857,0.0
2001-09-22,70.5,60.34285714285714,1010.2428571428571,999.8999999999999,6.885714285714287,4.457142857142857,0.0
2001-10-01,69.31428571428572,59.785714285714285,1013.8,999.8999999999999,8.014285714285714,4.4,0.0
2001-10-08,66.58571428571429,58.65714285714285,1014.657142857143,999.8999999999999,5.542857142857143,4.4,0.0
2001-10-15,65.3857142857143,59.75714285714285,1014.3142857142857,999.8999999999999,4.114285714285715,3.814285714285714,0.0
2001-10-22,64.28571428571429,58.91428571428571,1015.3,999.8999999999999,3.9285714285714284,3.7571428571428567,0.0
2001-11-01,63.17142857142858,57.84285714285715,1015.9714285714288,999.8999999999999,3.5428571428571436,4.085714285714286,0.0014285714285714286
2001-11-08,62.84285714285714,55.042857142857144,1018.5571428571429,999.8999999999999,6.328571428571429,3.7142857142857144,0.055714285714285716
2001-11-15,62.72857142857142,51.114285714285714,1017.0571428571429,999.8999999999999,7.028571428571429,3.6571428571428575,0.0
2001-11-22,57.42857142857143,43.471428571428575,1016.157142857143,999.8999999999999,8.142857142857142,3.471428571428571,14.285714285714286
2001-12-01,57.15714285714285,43.67142857142858,1019.5285714285714,999.8999999999999,8.357142857142858,4.014285714285714,0.004285714285714286
2001-12-08,55.542857142857144,36.44285714285714,1016.2428571428571,999.8999999999999,9.542857142857143,4.257142857142857,0.02142857142857143
2001-12-15,53.22857142857142,40.24285714285714,1018.7857142857143,999.8999999999999,8.457142857142857,3.857142857142857,0.05142857142857143
2001-12-22,54.857142857142854,43.042857142857144,1020.9571428571427,999.8999999999999,7.485714285714286,3.3428571428571425,0.0
2002-01-01,58.1,49.828571428571436,1022.2714285714285,999.8999999999999,6.2142857142857135,3.6,0.017142857142857144
2002-01-08,58.81428571428571,46.17142857142857,1017.9428571428571,999.8999999999999,7.785714285714286,3.757142857142857,0.0
2002-01-15,54.21428571428572,38.371428571428574,1018.4428571428572,999.8999999999999,9.342857142857143,3.9,0.0
2002-01-22,53.77142857142858,34.58571428571428,1018.3714285714285,999.8999999999999,9.200000000000001,4.457142857142856,0.11857142857142856
2002-02-01,54.557142857142864,28.071428571428573,1021.5571428571428,999.8999999999999,8.628571428571428,2.885714285714286,0.0
2002-02-08,60.58571428571429,31.699999999999992,1021.0571428571429,999.8999999999999,7.485714285714286,1.5714285714285714,0.0
2002-02-15,56.471428571428575,47.18571428571429,1019.6428571428572,999.8999999999999,7.257142857142858,2.0714285714285716,0.04285714285714286
2002-02-22,64.58571428571429,45.44285714285714,1016.7142857142856,999.8999999999999,8.142857142857142,1.8142857142857143,0.0
2002-03-01,59.65714285714285,38.614285714285714,1018.5142857142857,999.8999999999999,8.785714285714286,2.257142857142857,0.02
2002-03-08,59.61428571428571,43.114285714285714,1018.1,999.8999999999999,9.0,3.6285714285714286,0.0014285714285714286
2002-03-15,56.628571428571426,34.614285714285714,1017.5142857142856,999.8999999999999,9.742857142857144,2.7857142857142856,0.015714285714285715
2002-03-22,57.55714285714284,47.37142857142857,1015.9428571428572,999.8999999999999,9.714285714285717,2.757142857142857,14.284285714285714
2002-04-01,57.27142857142858,50.642857142857146,1015.2428571428572,999.8999999999999,6.957142857142856,2.5142857142857147,0.0
2002-04-08,60.41428571428572,53.61428571428571,1016.1285714285715,999.8999999999999,5.171428571428572,2.185714285714286,0.0
2002-04-15,59.51428571428572,46.18571428571429,1015.1285714285714,999.8999999999999,9.4,3.5571428571428565,0.002857142857142857
2002-04-22,60.44285714285714,48.642857142857146,1016.9142857142858,999.8999999999999,9.657142857142857,3.1285714285714277,0.002857142857142857
2002-05-01,59.54285714285715,50.11428571428571,1016.2142857142857,999.8999999999999,8.22857142857143,2.742857142857143,0.0
2002-05-08,65.25714285714285,49.68571428571429,1014.2142857142857,999.8999999999999,9.214285714285714,2.6999999999999997,0.0
2002-05-15,61.5,53.98571428571429,1014.0142857142856,999.8999999999999,8.285714285714286,3.242857142857143,0.0071428571428571435
2002-05-22,63.14285714285715,54.77142857142856,1013.8,999.8999999999999,8.785714285714283,2.914285714285714,0.0
2002-06-01,65.55714285714285,58.48571428571428,1011.1571428571427,999.8999999999999,6.828571428571428,2.7857142857142856,0.0
2002-06-08,65.51428571428572,57.41428571428572,1011.3999999999999,999.8999999999999,9.171428571428569,3.057142857142857,0.0
2002-06-15,69.34285714285714,61.27142857142858,1011.3857142857142,999.8999999999999,7.9142857142857155,2.928571428571428,0.0014285714285714286
2002-06-22,66.78571428571429,59.48571428571428,1013.7857142857141,999.8999999999999,6.799999999999999,2.771428571428572,0.0
2002-07-01,67.60000000000001,60.88571428571429,1013.657142857143,999.8999999999999,6.814285714285714,3.0142857142857147,0.0
2002-07-08,71.4857142857143,63.98571428571427,1011.9,999.8999999999999,6.8,2.642857142857143,0.011428571428571429
2002-07-15,70.60000000000001,63.17142857142857,1013.6714285714287,999.8999999999999,7.471428571428572,2.9,0.0
2002-07-22,71.07142857142857,61.628571428571426,1014.5714285714286,999.8999999999999,9.542857142857143,2.7714285714285714,0.0
2002-08-01,68.64285714285714,61.81428571428571,1014.4142857142858,999.8999999999999,7.071428571428571,2.5142857142857147,0.0
2002-08-08,71.12857142857142,62.75714285714286,1012.1142857142858,999.8999999999999,6.6000000000000005,2.157142857142857,0.0
2002-08-15,68.14285714285714,62.771428571428565,1012.1571428571427,999.8999999999999,5.657142857142857,2.528571428571428,0.0
2002-08-22,68.8,58.54285714285714,1013.6999999999999,999.8999999999999,7.957142857142857,2.2714285714285714,0.0
2002-09-01,75.87142857142858,59.300000000000004,1010.6857142857143,999.8999999999999,9.0,2.0,0.0
2002-09-08,68.72857142857143,55.44285714285714,1011.6142857142858,999.8999999999999,8.042857142857143,2.0428571428571427,0.002857142857142857
2002-09-15,67.41428571428571,58.32857142857143,1009.8714285714285,999.8999999999999,6.442857142857143,2.1714285714285717,0.0
2002-09-22,68.8,58.45714285714286,1009.4428571428571,999.8999999999999,6.914285714285714,1.842857142857143,0.0
2002-10-01,66.27142857142857,52.41428571428571,1013.5714285714284,999.8999999999999,9.671428571428569,1.9285714285714286,0.0
2002-10-08,64.84285714285714,57.15714285714285,1014.6428571428571,999.8999999999999,5.171428571428571,1.7,0.0
2002-10-15,61.771428571428565,53.471428571428575,1013.342857142857,999.8999999999999,5.871428571428572,1.5,0.0
2002-10-22,60.68571428571429,52.52857142857142,1013.5142857142857,999.8999999999999,7.142857142857143,1.6714285714285715,14.29142857142857
2002-11-01,60.48571428571428,51.04285714285714,1015.9,999.8999999999999,4.585714285714286,1.4714285714285713,0.0014285714285714286
2002-11-08,63.28571428571428,50.08571428571429,1017.3571428571429,999.8999999999999,7.185714285714286,2.2857142857142856,0.33
2002-11-15,68.41428571428571,37.800000000000004,1018.6857142857143,999.8999999999999,9.299999999999999,1.125751879699248,0.0
2002-11-22,62.27142857142858,39.92857142857143,1016.0428571428573,999.8999999999999,7.314285714285715,1.6428571428571428,0.0
2002-12-01,58.12857142857143,48.47142857142858,1018.8857142857142,999.8999999999999,7.6,1.1,0.0014285714285714286
2002-12-08,57.800000000000004,45.957142857142856,1020.2714285714285,999.8999999999999,7.142857142857143,1.0857142857142856,0.0
2002-12-15,54.6,45.54285714285714,1017.7857142857141,999.8999999999999,8.814285714285715,2.342857142857143,0.44857142857142857
2002-12-22,53.50000000000001,38.67142857142857,1019.4142857142858,999.8999999999999,9.571428571428571,1.0999999999999999,0.004285714285714286
2003-01-01,64.12857142857142,37.15714285714286,1017.4142857142857,999.8999999999999,9.771428571428572,1.3142857142857143,0.0
2003-01-08,57.942857142857136,51.642857142857146,1020.1999999999998,999.8999999999999,6.6000000000000005,1.0571428571428572,0.0
2003-01-15,61.7,44.48571428571428,1019.9,999.8999999999999,7.528571428571429,1.2428571428571427,0.0014285714285714286
2003-01-22,63.55714285714286,47.785714285714285,1019.0857142857143,999.8999999999999,7.471428571428571,1.0,0.0
2003-02-01,59.39999999999999,34.34285714285714,1015.2857142857143,999.8999999999999,9.742857142857144,1.7285714285714284,0.0
2003-02-08,57.699999999999996,44.05714285714286,1014.2428571428571,999.8999999999999,8.485714285714286,2.557142857142857,0.51
2003-02-15,59.028571428571425,49.028571428571425,1017.1714285714287,999.8999999999999,9.014285714285714,2.157142857142857,0.0014285714285714286
2003-02-22,56.728571428571435,48.34285714285714,1011.7571428571429,999.8999999999999,9.357142857142858,2.757142857142857,0.14
2003-03-01,56.042857142857144,44.0,1014.9285714285714,999.8999999999999,9.528571428571428,1.7428571428571427,0.004285714285714286
2003-03-08,60.07142857142857,51.814285714285724,1015.4285714285713,999.8999999999999,4.514285714285714,1.671428571428572,0.0014285714285714286
2003-03-15,59.2,45.58571428571428,1013.2142857142857,999.8999999999999,8.87142857142857,4.171428571428572,0.6128571428571428
2003-03-22,63.314285714285724,47.08571428571429,1016.4999999999999,999.8999999999999,8.314285714285715,3.2142857142857144,0.0
2003-04-01,58.542857142857144,43.47142857142857,1016.3285714285713,999.8999999999999,9.971428571428572,3.9,0.0014285714285714286
2003-04-08,63.39999999999999,49.9,1015.7714285714286,999.8999999999999,8.785714285714286,2.8,0.014285714285714287
2003-04-15,58.11428571428571,47.98571428571428,1015.7428571428571,999.8999999999999,9.685714285714285,2.6142857142857143,0.08571428571428572
2003-04-22,58.528571428571425,48.74285714285715,1015.0571428571429,999.8999999999999,9.857142857142858,2.857142857142857,0.0
2003-05-01,59.55714285714286,51.8,1014.4714285714284,999.8999999999999,9.214285714285714,3.0428571428571423,0.1457142857142857
2003-05-08,61.07142857142857,50.0,1014.9857142857143,999.8999999999999,9.171428571428573,2.871428571428571,0.0
2003-05-15,64.28571428571429,54.75714285714286,1013.6142857142858,999.8999999999999,6.185714285714286,2.5285714285714285,0.0
2003-05-22,64.61428571428571,57.07142857142856,1012.9714285714286,999.8999999999999,6.0,2.185714285714286,0.0
2003-06-01,64.82857142857144,58.42857142857144,1012.2428571428571,999.8999999999999,6.92857142857143,2.4142857142857146,0.0
2003-06-08,64.6,57.042857142857144,1012.5142857142857,999.8999999999999,8.5,2.2857142857142856,0.0014285714285714286
2003-06-15,65.65714285714284,59.728571428571435,1010.5571428571428,999.8999999999999,6.728571428571429,2.442857142857143,0.0
2003-06-22,66.31428571428572,58.5,1011.4000000000002,999.8999999999999,8.428571428571429,2.6000000000000005,0.0
2003-07-01,73.3,62.82857142857142,1010.6999999999999,999.8999999999999,8.1,2.2857142857142856,0.0
2003-07-08,72.81428571428572,65.75714285714285,1012.7285714285714,999.8999999999999,6.014285714285714,2.5714285714285716,0.0
2003-07-15,75.7142857142857,68.4857142857143,1012.8571428571429,999.8999999999999,7.671428571428572,2.371428571428571,0.0
2003-07-22,71.68571428571428,66.05714285714286,1013.7714285714285,999.8999999999999,7.642857142857143,2.6714285714285713,0.0
2003-08-01,71.82857142857142,63.042857142857144,1014.7714285714285,999.8999999999999,9.77142857142857,2.6428571428571432,0.0
2003-08-08,77.08571428571429,60.91428571428572,1012.2142857142857,999.8999999999999,9.457142857142857,1.8142857142857145,0.0014285714285714286
2003-08-15,74.67142857142856,61.82857142857143,1012.8142857142857,999.8999999999999,9.128571428571428,2.0714285714285716,0.0
2003-08-22,71.04285714285714,62.042857142857144,1012.5571428571428,999.8999999999999,9.142857142857142,2.2857142857142856,0.0
2003-09-01,72.5,61.685714285714276,1012.1142857142856,999.8999999999999,8.714285714285714,1.985714285714286,0.0
2003-09-08,68.87142857142858,62.51428571428572,1011.8714285714286,999.8999999999999,7.242857142857143,2.085714285714286,0.0
2003-09-15,67.54285714285714,61.92857142857143,1010.5857142857142,999.8999999999999,4.257142857142857,1.942857142857143,0.0
2003-09-22,67.35714285714286,60.87142857142857,1011.0142857142857,999.8999999999999,4.485714285714285,1.757142857142857,0.0
2003-10-01,65.31428571428572,58.714285714285715,1011.4,999.8999999999999,5.442857142857144,1.9714285714285713,0.0
2003-10-08,67.65714285714286,60.685714285714276,1010.9714285714284,999.8999999999999,5.428571428571429,1.3571428571428572,0.0
2003-10-15,70.64285714285714,59.67142857142858,1015.2,999.8999999999999,6.5,1.3142857142857143,0.0
2003-10-22,71.0,54.6857142857143,1014.6142857142858,999.8999999999999,5.771428571428572,1.1285714285714288,0.0
2003-11-01,57.51428571428571,48.371428571428574,1016.3857142857142,999.8999999999999,8.82857142857143,1.4571428571428573,0.09428571428571429
2003-11-08,61.371428571428574,53.57142857142856,1017.5142857142857,999.8999999999999,9.471428571428573,1.1857142857142857,0.09571428571428572
2003-11-15,59.50000000000001,49.8,1017.5571428571428,999.8999999999999,8.685714285714285,1.1857142857142857,0.004285714285714286
2003-11-22,56.58571428571429,30.25714285714286,1018.0428571428572,999.8999999999999,9.37142857142857,1.8142857142857147,0.0
2003-12-01,57.67142857142857,44.92857142857143,1017.9285714285714,999.8999999999999,4.985714285714286,0.7428571428571429,0.011428571428571429
2003-12-08,55.185714285714276,40.32857142857143,1018.8714285714285,999.8999999999999,9.228571428571428,1.785714285714286,0.03428571428571429
2003-12-15,57.58571428571429,31.34285714285715,1020.6142857142856,999.8999999999999,8.957142857142857,1.3571428571428572,0.0
2003-12-22,54.55714285714286,39.15714285714285,1019.3571428571429,999.8999999999999,8.571428571428571,2.3285714285714283,0.02
2004-01-01,52.62857142857143,31.900000000000002,1019.6285714285714,999.8999999999999,8.671428571428573,1.5999999999999999,0.0642857142857143
2004-01-08,59.371428571428574,42.28571428571429,1019.0714285714286,999.8999999999999,7.942857142857142,1.3,0.0
2004-01-15,57.028571428571425,48.4,1015.8,999.8999999999999,5.114285714285715,1.0142857142857145,0.0014285714285714286
2004-01-22,56.25714285714286,41.15714285714285,1019.4857142857144,999.8999999999999,8.585714285714285,1.3571428571428572,0.0014285714285714286
2004-02-01,54.45714285714286,47.52857142857143,1018.3000000000001,999.8999999999999,9.328571428571427,2.1,0.10571428571428572
2004-02-08,56.285714285714285,41.98571428571428,1019.8571428571428,999.8999999999999,9.885714285714286,1.657142857142857,0.0
2004-02-15,55.557142857142864,46.785714285714285,1019.4857142857143,999.8999999999999,7.528571428571428,1.6285714285714286,14.311428571428573
2004-02-22,55.171428571428564,46.44285714285716,1013.9714285714286,999.8999999999999,8.957142857142857,3.2142857142857144,0.5657142857142856
2004-03-01,59.0,47.614285714285714,1015.7428571428571,999.8999999999999,8.957142857142857,1.9285714285714286,0.1685714285714286
2004-03-08,65.38571428571429,52.15714285714286,1015.0571428571427,999.8999999999999,6.071428571428572,1.8285714285714285,0.0
2004-03-15,60.74285714285714,55.871428571428574,1015.9142857142857,999.8999999999999,3.0,1.8571428571428572,0.0
2004-03-22,62.542857142857144,52.642857142857146,1015.4714285714286,999.8999999999999,7.6,2.142857142857143,0.0
2004-04-01,61.31428571428571,52.78571428571429,1013.3571428571429,999.8999999999999,8.642857142857142,2.0714285714285716,0.004285714285714286
2004-04-08,62.18571428571429,54.85714285714285,1015.2142857142857,999.8999999999999,5.5,1.9285714285714288,0.0
2004-04-15,60.442857142857136,50.17142857142857,1017.6428571428572,999.8999999999999,9.357142857142858,2.842857142857143,0.0014285714285714286
2004-04-22,72.45714285714284,52.3142857142857,1012.7857142857143,999.8999999999999,9.471428571428573,2.3285714285714287,0.0
2004-05-01,73.85714285714286,55.84285714285714,1014.0,999.8999999999999,8.928571428571429,2.057142857142857,0.0
2004-05-08,68.18571428571428,53.04285714285714,1013.9962406015038,999.8999999999999,9.785714285714286,2.5,0.0
2004-05-15,66.88571428571429,54.4,1013.8142857142857,999.8999999999999,9.671428571428569,2.6,0.0
2004-05-22,64.18571428571428,53.07142857142857,1014.2285714285715,999.8999999999999,9.228571428571428,2.6000000000000005,0.0
2004-06-01,68.77142857142857,59.47142857142857,1010.0571428571429,999.8999999999999,5.942857142857143,2.457142857142857,0.0
2004-06-08,67.11428571428571,56.44285714285714,1012.9428571428572,999.8999999999999,8.799999999999999,2.542857142857143,0.0
2004-06-15,66.55714285714285,58.357142857142854,1013.7857142857143,999.8999999999999,7.128571428571428,2.357142857142857,0.0
2004-06-22,68.67142857142856,60.642857142857146,1013.1857142857143,999.8999999999999,5.9,2.6,0.0
2004-07-01,67.78571428571429,59.75714285714287,1014.7428571428572,999.8999999999999,7.814285714285714,2.6142857142857143,0.0
2004-07-08,70.28571428571429,60.357142857142854,1012.1285714285715,999.8999999999999,8.657142857142857,2.242857142857143,0.0
2004-07-15,76.07142857142857,62.285714285714285,1013.0857142857142,999.8999999999999,9.685714285714285,2.0,0.0
2004-07-22,70.65714285714286,63.271428571428565,1012.6285714285715,999.8999999999999,7.028571428571429,2.542857142857143,0.0
2004-08-01,69.67142857142858,62.32857142857142,1013.3571428571429,999.8999999999999,7.014285714285714,2.357142857142857,0.0
2004-08-08,72.17142857142856,64.41428571428573,1013.0714285714286,999.8999999999999,8.585714285714285,2.3,0.0
2004-08-15,69.68571428571428,63.54285714285715,1014.157142857143,999.8999999999999,6.3999999999999995,2.6142857142857143,0.0
2004-08-22,69.18571428571428,61.55714285714286,1013.0142857142856,999.8999999999999,8.22857142857143,2.2428571428571424,0.0
2004-09-01,76.01428571428572,59.25714285714286,1010.0142857142856,999.8999999999999,8.714285714285714,2.3142857142857136,0.0
2004-09-08,76.21428571428571,64.8,1010.2142857142857,999.8999999999999,8.72857142857143,2.157142857142857,0.0
2004-09-15,70.34285714285714,57.92857142857143,1010.4428571428571,999.8999999999999,8.3,2.4714285714285715,0.0
2004-09-22,70.85714285714286,53.07142857142857,1013.3714285714286,999.8999999999999,7.057142857142857,1.8571428571428572,0.0
2004-10-01,65.27142857142857,57.714285714285715,1014.5714285714284,999.8999999999999,5.757142857142857,1.7142857142857142,0.0
2004-10-08,66.42857142857143,58.05714285714286,1011.5857142857142,999.8999999999999,6.085714285714286,1.5857142857142856,0.0
