,TEMP,DEWP,SLP,STP,VISIB,WDSP,PRCP
1990-07-01,74.64285714285714,64.05714285714285,1010.2142857142857,999.8999999999999,5.028571428571428,5.5,14.348571428571429
1990-07-08,72.32857142857142,64.61428571428571,1008.857142857143,999.8999999999999,3.3000000000000003,5.614285714285715,2.8476881263801594
1990-07-15,83.62857142857142,71.60000000000001,1006.6,999.8999999999999,4.3999999999999995,6.8428571428571425,14.295714285714284
1990-07-22,81.7,71.21428571428571,1010.1571428571427,999.8999999999999,5.757142857142857,5.799999999999999,0.03142857142857143
1990-08-01,83.2,71.57142857142857,1003.9,999.8999999999999,7.0857142857142845,7.757142857142858,1.6870868014268725
1990-08-08,83.60000000000001,74.35714285714286,1006.1285714285714,999.8999999999999,4.814285714285715,8.571428571428573,0.9671428571428572
1990-08-15,83.88571428571429,70.82857142857144,1011.2571428571429,999.8999999999999,14.9,7.857142857142857,0.7647324613555287
1990-08-22,83.44285714285714,68.94285714285715,1010.3571428571429,999.8999999999999,8.342857142857142,7.971428571428572,0.037142857142857144
1990-09-01,79.14285714285712,68.2,1014.2714285714286,999.8999999999999,7.257142857142858,6.514285714285714,0.11
1990-09-08,78.6857142857143,67.27142857142857,1011.3571428571429,999.8999999999999,4.2,6.185714285714285,0.2057142857142857
1990-09-15,76.52857142857144,66.15714285714286,1010.8714285714285,999.8999999999999,8.957142857142857,8.442857142857143,0.32
1990-09-22,73.18571428571428,61.142857142857146,1018.6714285714286,999.8999999999999,6.271428571428571,5.457142857142857,14.592857142857142
1990-10-01,73.20000000000002,62.114285714285714,1015.7428571428571,999.8999999999999,5.142857142857143,5.928571428571429,0.011428571428571429
1990-10-08,65.05714285714285,53.771428571428565,1018.3285714285714,999.8999999999999,8.014285714285714,6.942857142857143,14.69
1990-10-15,67.4857142857143,54.442857142857136,1016.0571428571428,999.8999999999999,4.828571428571429,6.214285714285714,14.307142857142855
1990-10-22,62.4,48.75714285714285,1015.4714285714286,999.8999999999999,9.728571428571428,7.914285714285713,0.15714285714285717
1990-11-01,64.15714285714286,51.91428571428572,1013.1285714285714,999.8999999999999,5.6571428571428575,6.185714285714285,14.498571428571427
1990-11-08,60.057142857142864,42.44285714285714,1015.9428571428572,999.8999999999999,8.857142857142858,5.799999999999999,0.08428571428571428
1990-11-15,58.92857142857143,46.47142857142857,1019.9714285714286,999.8999999999999,5.128571428571429,5.357142857142857,0.12714285714285714
1990-11-22,54.05714285714286,41.128571428571426,1025.0857142857144,999.8999999999999,5.257142857142858,6.385714285714286,0.19142857142857145
1990-12-01,54.7,33.871428571428574,1019.5428571428572,999.8999999999999,9.27142857142857,5.485714285714286,0.0
1990-12-08,52.77142857142858,35.214285714285715,1015.3714285714286,999.8999999999999,7.2,6.6,0.19142857142857142
1990-12-15,46.6,28.62857142857143,1015.842857142857,999.8999999999999,9.685714285714285,6.714285714285714,14.312857142857142
1990-12-22,47.357142857142854,24.942857142857147,1011.6285714285714,999.8999999999999,12.442857142857141,6.428571428571429,0.0
1991-01-01,43.71428571428571,26.485714285714288,1007.8142857142857,999.8999999999999,12.985714285714284,4.757142857142857,0.045714285714285714
1991-01-08,43.77142857142856,24.62857142857143,1010.5285714285716,999.8999999999999,10.914285714285715,7.071428571428571,14.318571428571428
1991-01-15,43.42857142857143,25.28571428571428,1020.5857142857142,999.8999999999999,10.514285714285716,6.914285714285714,0.16857142857142857
1991-01-22,42.614285714285714,20.914285714285715,1018.3857142857142,999.8999999999999,13.957142857142857,8.557142857142857,0.07285714285714286
1991-02-01,43.25714285714286,20.3,1012.8285714285713,999.8999999999999,11.857142857142858,6.9142857142857155,0.0
1991-02-08,45.128571428571426,27.28571428571428,1017.6714285714286,999.8999999999999,9.585714285714285,6.514285714285713,14.324285714285713
1991-02-15,43.199999999999996,22.842857142857138,1004.1714285714286,999.8999999999999,15.571428571428573,8.885714285714286,0.35428571428571426
1991-02-22,44.028571428571425,19.25714285714286,1018.2714285714285,999.8999999999999,14.357142857142858,7.885714285714284,0.0
1991-03-01,48.77142857142858,27.47142857142857,1017.7285714285714,999.8999999999999,6.642857142857143,6.457142857142856,14.312857142857142
1991-03-08,44.971428571428575,34.18571428571429,1016.0142857142857,999.8999999999999,6.185714285714285,7.271428571428572,14.484285714285713
1991-03-15,50.0,33.857142857142854,1018.2857142857143,999.8999999999999,7.185714285714286,6.985714285714287,0.05714285714285715
1991-03-22,51.942857142857136,45.357142857142854,1017.4142857142855,999.8999999999999,3.1571428571428575,6.585714285714286,0.48000000000000004
1991-04-01,52.25714285714286,41.05714285714286,1022.6857142857144,999.8999999999999,3.7,7.028571428571429,0.24714285714285714
1991-04-08,61.07142857142856,52.199999999999996,1011.6999999999999,999.8999999999999,4.128571428571429,5.414285714285714,14.428571428571427
1991-04-15,62.60000000000001,43.971428571428575,1012.1714285714286,999.8999999999999,8.242857142857144,8.028571428571428,0.0
1991-04-22,62.271428571428565,47.9,1021.4142857142858,999.8999999999999,7.185714285714285,6.6000000000000005,0.054285714285714284
1991-05-01,59.61428571428571,38.442857142857136,1014.3714285714285,999.8999999999999,15.628571428571428,7.6,14.284285714285714
1991-05-08,67.17142857142858,55.58571428571429,1015.4428571428571,999.8999999999999,4.957142857142857,6.042857142857143,0.12
1991-05-15,69.3,55.1,1007.8857142857142,999.8999999999999,5.557142857142857,6.142857142857143,14.362857142857141
1991-05-22,68.0142857142857,57.68571428571429,1011.8714285714286,999.8999999999999,6.885714285714286,7.6571428571428575,1.243905214880244
1991-06-01,69.82857142857144,59.57142857142857,1009.5857142857143,999.8999999999999,6.628571428571428,6.042857142857143,0.14142857142857143
1991-06-08,78.08571428571429,64.62857142857143,1010.3857142857142,999.8999999999999,7.357142857142857,7.085714285714286,0.0
1991-06-15,72.51666666666667,64.3,1005.4499999999999,999.9,4.383333333333333,5.3999999999999995,0.32666666666666666
1991-06-22,76.35714285714286,69.04285714285714,1007.5571428571429,999.8999999999999,2.542857142857143,4.957142857142857,0.39571428571428574
1991-07-01,75.7,66.72857142857143,1004.8428571428573,999.8999999999999,5.057142857142857,6.285714285714286,0.29857142857142854
1991-07-08,77.54285714285713,66.37142857142857,1008.2428571428571,999.8999999999999,5.171428571428572,5.914285714285714,14.324285714285713
1991-07-15,78.92857142857143,69.21428571428571,1008.9571428571428,999.8999999999999,4.857142857142857,5.514285714285714,14.368571428571428
1991-07-22,85.5,71.01428571428572,1005.3142857142856,999.8999999999999,5.985714285714285,5.3,14.284285714285714
1991-08-01,78.11428571428571,66.77142857142857,1005.9,999.8999999999999,5.471428571428571,6.057142857142856,14.507142857142856
1991-08-08,76.42857142857143,67.9,1007.9000000000002,999.8999999999999,4.928571428571429,5.57142857142857,0.16857142857142857
1991-08-15,77.92857142857143,69.34285714285714,1009.9,999.8999999999999,7.3,7.071428571428571,0.5314285714285714
1991-08-22,77.35714285714286,64.58571428571429,1008.4571428571428,999.8999999999999,6.1,6.3999999999999995,14.402857142857142
1991-09-01,82.55714285714285,71.74285714285715,1012.6142857142858,999.8999999999999,6.171428571428572,5.442857142857143,14.287142857142856
1991-09-08,75.82857142857142,69.42857142857142,1009.8285714285713,999.8999999999999,4.157142857142857,6.614285714285714,15.289999999999997
1991-09-15,69.24285714285715,64.54285714285713,1011.8285714285714,999.8999999999999,3.614285714285714,6.357142857142857,1.3900000000000001
1991-09-22,73.14285714285714,62.44285714285714,1014.9,999.8999999999999,5.857142857142857,6.3428571428571425,0.05714285714285715
1991-10-01,69.28571428571428,62.25714285714286,1012.4142857142857,999.8999999999999,4.685714285714285,6.757142857142858,0.9342857142857144
1991-10-08,64.21428571428571,58.57142857142857,1005.4857142857144,999.8999999999999,6.242857142857143,10.257142857142858,1.4114285714285715
1991-10-15,63.92857142857142,51.48571428571429,1015.5285714285714,999.8999999999999,5.8,5.314285714285714,0.20857142857142857
1991-10-22,62.0,52.6,1018.5857142857143,999.8999999999999,4.4,6.557142857142857,14.807142857142859
1991-11-01,57.628571428571426,44.07142857142857,1022.0571428571428,17.74285714285714,6.1000000000000005,5.6000000000000005,14.307142857142855
1991-11-08,56.48571428571428,43.41428571428571,1015.2285714285714,10.9,6.985714285714287,6.042857142857144,14.540000000000001
1991-11-15,55.07142857142856,37.44285714285714,1020.7285714285715,16.4,8.871428571428572,7.3,0.0
1991-11-22,51.91428571428571,36.87142857142857,1023.1285714285715,18.74285714285714,6.671428571428573,6.271428571428571,0.35428571428571426
1991-12-01,54.58571428571428,41.971428571428575,1021.0,16.642857142857142,3.6857142857142855,4.700000000000001,0.0
1991-12-08,48.48571428571429,31.314285714285717,1021.1285714285714,16.714285714285715,8.942857142857143,6.171428571428572,0.0
1991-12-15,49.05714285714286,31.585714285714285,1022.9142857142858,18.528571428571432,6.128571428571429,6.028571428571429,14.287142857142856
1991-12-22,44.94285714285714,37.32857142857142,1015.3142857142857,153.75714285714284,4.271428571428571,5.571428571428571,0.19428571428571426
1992-01-01,45.028571428571425,31.571428571428577,1020.3285714285714,15.942857142857141,8.27142857142857,5.571428571428571,14.301428571428572
1992-01-08,44.857142857142854,29.457142857142856,1018.0,13.614285714285716,8.4,7.2142857142857135,3.1501308573369893
1992-01-15,42.25714285714286,23.042857142857144,1018.1857142857142,13.742857142857144,11.228571428571428,6.0857142857142845,0.019999999999999997
1992-01-22,44.871428571428574,28.042857142857144,1014.9,10.485714285714284,6.885714285714286,5.2,0.002857142857142857
1992-02-01,42.67142857142857,26.014285714285712,1014.8285714285714,10.428571428571429,10.642857142857142,6.414285714285714,14.512857142857143
1992-02-08,44.42857142857143,25.614285714285717,1014.5000000000001,10.071428571428571,8.528571428571428,6.114285714285715,0.017142857142857144
1992-02-15,44.0,24.11428571428571,1012.2428571428572,7.871428571428571,10.014285714285714,7.128571428571429,14.295714285714284
1992-02-22,45.228571428571435,22.942857142857147,1015.3571428571428,153.8142857142857,10.77142857142857,6.828571428571427,0.0
1992-03-01,46.32857142857142,31.128571428571433,1016.1285714285715,11.714285714285714,8.485714285714286,8.185714285714285,2.2517988788856798
1992-03-08,52.9,39.1,1020.5,16.157142857142855,4.085714285714286,5.642857142857143,0.11857142857142856
1992-03-15,47.114285714285714,39.32857142857143,1018.5857142857142,14.185714285714285,4.5,7.771428571428571,14.735714285714284
1992-03-22,48.557142857142864,37.1,1021.3714285714285,16.985714285714288,5.328571428571429,6.271428571428571,0.13285714285714287
1992-04-01,57.75714285714285,46.17142857142857,1015.3571428571429,11.071428571428571,5.414285714285714,6.957142857142856,14.577142857142857
1992-04-08,54.07142857142856,42.65714285714285,1010.0285714285714,291.4714285714286,7.128571428571429,6.3999999999999995,14.492857142857144
1992-04-15,59.48571428571428,43.68571428571429,1011.157142857143,6.942857142857142,8.514285714285714,8.342857142857143,0.09
1992-04-22,64.97142857142858,44.628571428571426,1009.4,148.0571428571429,8.657142857142857,8.114285714285714,0.15714285714285717
1992-05-01,60.471428571428575,37.371428571428574,1013.7428571428571,9.528571428571428,14.271428571428572,9.242857142857144,0.002857142857142857
1992-05-08,63.271428571428565,51.357142857142854,1018.4285714285713,14.200000000000001,7.957142857142857,8.357142857142856,0.23571428571428574
1992-05-15,64.35714285714286,54.814285714285724,1007.2142857142856,145.9142857142857,4.628571428571428,5.428571428571429,0.11857142857142858
1992-05-22,65.34285714285714,53.50000000000001,1005.3285714285714,429.7428571428572,5.6000000000000005,7.4142857142857155,0.09142857142857143
1992-06-01,71.74285714285715,60.55714285714286,1011.0571428571429,6.8999999999999995,5.214285714285715,5.257142857142857,0.022857142857142857
1992-06-08,71.57142857142857,61.371428571428574,1008.4857142857144,147.21428571428572,4.414285714285714,5.557142857142857,14.391428571428571
1992-06-15,66.92857142857143,58.48571428571429,1009.9285714285714,5.728571428571428,5.271428571428571,5.942857142857143,0.39428571428571424
1992-06-22,66.85714285714286,55.74285714285715,1009.4285714285714,5.285714285714286,5.842857142857143,6.0,14.815714285714284
1992-07-01,74.41428571428571,64.91428571428571,1003.4571428571428,856.5142857142857,4.142857142857143,4.957142857142857,0.2385714285714286
1992-07-08,74.12857142857142,64.11428571428573,1012.2714285714286,8.114285714285716,3.842857142857143,5.1571428571428575,0.21142857142857144
1992-07-15,76.78571428571429,66.52857142857144,1009.0142857142856,147.77142857142857,4.042857142857143,4.7,0.29000000000000004
1992-07-22,83.92857142857143,72.37142857142858,1009.2714285714285,5.214285714285714,2.9142857142857146,4.228571428571429,0.0
1992-08-01,75.77142857142859,66.17142857142856,1014.2285714285714,10.085714285714287,7.685714285714286,6.814285714285715,0.045714285714285714
1992-08-08,79.91428571428573,69.55714285714286,1009.7142857142859,5.6571428571428575,10.685714285714285,8.057142857142859,14.295714285714284
1992-08-15,82.14285714285715,70.88571428571429,1009.2285714285714,5.185714285714285,11.714285714285712,5.6000000000000005,0.0
1992-08-22,83.61428571428571,71.61428571428571,1014.3,10.228571428571428,12.200000000000001,7.2285714285714295,0.0
1992-09-01,80.75714285714285,65.12857142857142,1008.7571428571429,290.4285714285714,12.714285714285714,7.685714285714285,0.0
1992-09-08,75.12857142857145,56.699999999999996,1007.342857142857,288.98571428571427,10.742857142857144,7.728571428571429,2.9233871241719043
1992-09-15,71.12857142857142,59.32857142857142,1015.157142857143,10.971428571428572,6.828571428571429,5.471428571428572,14.422857142857143
1992-09-22,70.18571428571428,54.128571428571426,1017.9,13.700000000000001,12.299999999999999,7.571428571428571,14.44142857142857
1992-10-01,64.32857142857144,55.385714285714286,1018.9714285714284,14.728571428571428,5.971428571428571,6.3999999999999995,14.558571428571428
1992-10-08,64.67142857142856,55.87142857142857,1017.4285714285714,13.200000000000001,7.857142857142856,6.614285714285714,0.8685714285714284
1992-10-15,62.04285714285715,53.2,1014.7,10.457142857142856,6.928571428571429,5.957142857142857,14.918571428571427
1992-10-22,62.21428571428571,46.357142857142854,1018.0142857142856,13.757142857142856,11.114285714285716,5.414285714285714,14.324285714285713
1992-11-01,58.457142857142856,42.528571428571425,1020.6142857142859,16.285714285714285,9.9,7.785714285714286,14.301428571428572
1992-11-08,57.24285714285714,43.74285714285715,1022.3857142857141,18.057142857142857,7.642857142857143,5.3428571428571425,0.045714285714285714
1992-11-15,55.94285714285714,45.67142857142857,1017.8571428571429,156.41428571428574,5.8,5.714285714285714,15.044285714285715
1992-11-22,50.542857142857144,35.300000000000004,1020.0285714285712,15.700000000000001,10.200000000000001,5.971428571428572,0.03428571428571429
1992-12-01,51.01428571428572,36.714285714285715,1026.7714285714287,22.400000000000002,7.142857142857143,6.2,14.374285714285715
1992-12-08,52.87142857142857,35.22857142857143,1010.6999999999999,6.385714285714286,11.028571428571428,6.328571428571429,0.2871428571428571
1992-12-15,45.67142857142857,26.214285714285715,1019.7428571428571,15.314285714285715,9.857142857142858,5.757142857142858,0.0
1992-12-22,46.57142857142857,27.28571428571428,1013.9285714285714,152.42857142857142,11.042857142857143,6.142857142857143,0.0
1993-01-01,44.371428571428574,28.214285714285715,1021.9857142857144,17.54285714285714,11.414285714285715,5.728571428571428,0.05285714285714286
1993-01-08,43.857142857142854,29.02857142857143,1020.0857142857142,15.657142857142857,8.32857142857143,6.542857142857143,14.36142857142857
1993-01-15,41.785714285714285,25.971428571428568,1014.6857142857142,10.257142857142856,11.700000000000001,7.028571428571429,0.19999999999999998
1993-01-22,41.728571428571435,31.357142857142858,1015.4571428571428,11.042857142857143,8.3,7.857142857142857,14.620000000000001
1993-02-01,47.34285714285714,26.514285714285712,1011.2571428571429,149.75714285714284,13.3,8.585714285714285,0.011428571428571429
1993-02-08,42.91428571428572,19.25714285714286,1015.6714285714287,11.257142857142856,16.814285714285713,7.828571428571429,0.0
1993-02-15,46.81428571428571,27.900000000000002,1015.6142857142858,154.08571428571426,13.328571428571431,6.8,14.414285714285715
1993-02-22,46.55714285714286,27.099999999999998,1009.4857142857143,290.8,15.085714285714289,6.757142857142857,14.472857142857142
1993-03-01,48.42857142857143,31.400000000000002,1016.0857142857143,11.72857142857143,8.985714285714284,6.214285714285714,0.04
1993-03-08,43.65714285714286,26.4,1017.2285714285715,12.799999999999999,12.328571428571431,7.942857142857143,3.3920858349490106
1993-03-15,43.814285714285724,25.357142857142858,1016.9714285714286,12.528571428571428,11.185714285714285,7.000000000000001,14.382857142857143
1993-03-22,53.800000000000004,38.028571428571425,1011.3428571428573,292.7714285714286,5.228571428571429,5.614285714285714,0.08428571428571428
1993-04-01,54.785714285714285,36.18571428571428,1009.6571428571427,148.2142857142857,8.457142857142857,7.2,0.1742857142857143
1993-04-08,49.871428571428574,30.071428571428573,1019.0571428571428,14.685714285714287,10.35714285714286,6.028571428571429,14.34142857142857
1993-04-15,58.18571428571429,36.457142857142856,1013.0571428571429,151.6142857142857,5.685714285714286,6.542857142857144,0.0
1993-04-22,63.271428571428565,45.90000000000001,1007.4428571428572,288.9428571428571,7.985714285714286,8.371428571428572,0.05285714285714286
1993-05-01,57.699999999999996,44.39999999999999,1017.5,13.214285714285714,9.22857142857143,5.742857142857145,14.379999999999999
1993-05-08,64.75714285714285,51.114285714285714,1009.3571428571429,290.8857142857143,7.342857142857143,7.442857142857142,14.504285714285713
1993-05-15,65.28571428571429,48.228571428571435,1015.2285714285715,11.014285714285714,9.1,6.885714285714286,14.292857142857143
1993-05-22,69.51428571428572,50.81428571428571,1007.9428571428571,3.8000000000000003,8.9,6.628571428571429,0.06285714285714286
1993-06-01,67.28571428571429,56.800000000000004,1006.9428571428572,288.49999999999994,7.785714285714286,6.257142857142858,14.804285714285713
1993-06-08,69.27142857142857,60.714285714285715,1011.3999999999999,7.2142857142857135,5.757142857142857,5.871428571428572,14.627142857142857
1993-06-15,75.68571428571428,65.95714285714284,1006.1428571428571,287.75714285714287,5.6000000000000005,5.6000000000000005,14.454285714285714
1993-06-22,73.04285714285714,64.65714285714286,1007.2,145.95714285714288,4.385714285714286,5.942857142857143,14.554285714285713
1993-07-01,69.35714285714286,60.97142857142858,1011.0000000000001,6.828571428571428,8.242857142857144,6.171428571428571,15.085714285714285
1993-07-08,73.85714285714286,66.37142857142858,1007.842857142857,289.4428571428571,5.271428571428572,5.142857142857143,0.02857142857142857
1993-07-15,69.61428571428571,64.17142857142856,1006.0,430.4428571428572,4.185714285714286,6.528571428571429,0.1442857142857143
1993-07-22,74.61428571428571,68.0142857142857,1014.0857142857143,9.942857142857141,8.214285714285714,7.2,0.74
1993-08-01,70.98571428571428,63.58571428571429,1009.9857142857143,5.857142857142857,6.0857142857142845,6.557142857142857,0.5057142857142858
1993-08-08,76.72857142857141,66.74285714285715,1008.8285714285714,147.6,8.957142857142857,5.8428571428571425,14.424285714285713
1993-08-15,77.34285714285714,70.58571428571429,1010.6142857142858,6.514285714285714,3.6714285714285713,4.757142857142857,0.017142857142857144
1993-08-22,80.68571428571428,70.89999999999999,1005.8428571428573,287.4714285714286,11.471428571428573,7.928571428571429,1.66
1993-09-01,75.07142857142857,67.02857142857142,1011.3,150.05714285714285,5.614285714285715,6.571428571428571,0.31
1993-09-08,73.32857142857144,66.37142857142858,1013.6714285714286,9.542857142857143,5.3,5.200000000000001,0.30142857142857143
1993-09-15,75.38571428571427,62.271428571428565,1014.7571428571429,10.614285714285714,6.714285714285715,5.628571428571429,0.011428571428571429
1993-09-22,68.17142857142858,56.442857142857136,1012.3285714285714,8.142857142857144,9.071428571428571,6.285714285714286,0.18285714285714286
1993-10-01,65.0142857142857,51.84285714285715,1016.8428571428573,12.585714285714285,8.914285714285715,7.642857142857143,0.23
1993-10-08,65.6857142857143,53.45714285714286,1016.6857142857143,12.457142857142857,10.12857142857143,6.228571428571429,0.40857142857142864
1993-10-15,62.34285714285714,52.6,1018.8714285714285,14.57142857142857,4.557142857142858,5.0,0.0842857142857143
1993-10-22,60.62857142857143,39.31428571428571,1018.5142857142857,14.214285714285714,15.22857142857143,6.457142857142856,0.0
1993-11-01,60.857142857142854,45.10000000000001,1020.842857142857,16.58571428571429,5.071428571428571,4.485714285714286,14.284285714285714
1993-11-08,58.185714285714276,49.042857142857144,1021.5428571428572,17.200000000000003,6.614285714285714,6.314285714285714,0.8157142857142858
1993-11-15,59.885714285714286,47.628571428571426,1021.1714285714286,16.885714285714286,9.1,6.242857142857143,0.09857142857142856
1993-11-22,51.67142857142858,31.714285714285715,1018.3857142857144,14.028571428571427,11.057142857142855,6.028571428571428,0.0
1993-12-01,51.9,38.228571428571435,1016.5857142857142,155.1,8.142857142857142,6.285714285714286,14.31
1993-12-08,48.142857142857146,33.77142857142857,1018.4571428571428,14.085714285714287,7.4,6.185714285714285,0.26
1993-12-15,43.65714285714285,26.114285714285717,1021.1857142857142,16.74285714285714,11.942857142857141,7.442857142857143,0.08428571428571428
1993-12-22,45.92857142857143,26.685714285714287,1015.2857142857143,10.87142857142857,11.47142857142857,7.014285714285714,14.284285714285714
1994-01-01,43.31428571428571,24.214285714285715,1016.0428571428571,11.62857142857143,13.000000000000002,6.114285714285715,0.0
1994-01-08,42.91428571428571,31.814285714285717,1017.1428571428572,12.714285714285714,5.128571428571428,6.614285714285714,0.15714285714285717
1994-01-15,42.357142857142854,27.45714285714286,1014.2857142857141,9.885714285714286,10.5,7.057142857142857,0.07285714285714286
1994-01-22,41.31428571428571,22.37142857142857,1015.1571428571427,10.714285714285714,9.757142857142856,6.142857142857144,0.011428571428571429
1994-02-01,43.38571428571428,21.542857142857144,1010.1000000000001,5.685714285714286,13.72857142857143,7.914285714285713,0.028571428571428574
1994-02-08,41.12857142857143,21.842857142857145,1006.3,430.47142857142853,17.157142857142855,8.214285714285714,2.121491421776797
1994-02-15,47.142857142857146,26.657142857142855,1010.0,148.5142857142857,10.5,7.557142857142858,3.217328010871411
1994-02-22,44.285714285714285,19.542857142857144,1013.1285714285715,151.58571428571426,19.71428571428572,8.742857142857142,14.284285714285714
1994-03-01,44.457142857142856,28.814285714285713,1020.2142857142857,15.771428571428572,7.571428571428571,5.942857142857144,14.304285714285713
1994-03-08,44.871428571428574,33.614285714285714,1013.5,9.114285714285714,5.242857142857142,5.942857142857143,0.25
1994-03-15,46.61428571428571,26.7,1019.2428571428572,14.857142857142858,10.957142857142856,7.1571428571428575,14.284285714285714
1994-03-22,48.17142857142858,29.71428571428571,1015.6,154.07142857142858,11.657142857142857,6.9142857142857155,0.38
1994-04-01,61.342857142857156,41.91428571428571,1012.1428571428571,150.77142857142857,6.471428571428572,7.014285714285714,0.08428571428571428
1994-04-08,54.557142857142864,38.15714285714285,1015.6,11.271428571428572,8.442857142857141,7.542857142857143,0.12571428571428572
1994-04-15,62.02857142857143,43.05714285714286,1019.1714285714286,14.900000000000002,5.871428571428573,6.771428571428572,14.307142857142855
1994-04-22,63.028571428571425,50.228571428571435,1011.9714285714286,7.742857142857142,5.871428571428571,5.942857142857143,1.0271428571428571
1994-05-01,62.52857142857143,50.91428571428571,1009.2,290.7,5.685714285714285,6.271428571428571,0.09571428571428572
1994-05-08,67.1,51.61428571428571,1012.3,8.114285714285716,7.171428571428571,6.857142857142857,14.464285714285714
1994-05-15,66.34285714285714,48.15714285714286,1010.2857142857143,291.79999999999995,10.814285714285715,7.185714285714285,3.2809791550389478
1994-05-22,71.1,59.3142857142857,1013.8714285714286,152.57142857142858,8.042857142857143,5.985714285714285,0.31
1994-06-01,71.72857142857143,57.98571428571428,1011.4857142857143,7.342857142857143,4.271428571428571,5.771428571428571,14.397142857142857
1994-06-08,73.15714285714284,63.642857142857146,1005.9142857142858,430.40000000000003,3.6571428571428575,4.8999999999999995,3.033296509550558
1994-06-15,70.24285714285715,59.84285714285714,1009.0714285714286,4.942857142857143,6.828571428571427,5.885714285714285,0.3885714285714286
1994-06-22,73.67142857142856,64.27142857142856,1008.0142857142856,3.8857142857142852,3.914285714285714,4.828571428571428,14.365714285714287
1994-07-01,83.18571428571428,70.11428571428573,1007.9285714285714,3.8857142857142857,4.985714285714286,5.442857142857142,14.284285714285714
1994-07-08,81.47142857142856,70.74285714285715,1008.8857142857142,4.828571428571429,5.057142857142857,5.228571428571429,15.415714285714285
1994-07-15,83.10000000000001,72.47142857142858,1008.5571428571428,4.542857142857144,4.828571428571428,5.142857142857143,0.3157142857142857
1994-07-22,84.28571428571429,71.08571428571427,1005.4,287.1142857142857,12.614285714285714,6.257142857142858,14.284285714285714
1994-08-01,87.92857142857143,74.44285714285715,1010.4428571428572,6.428571428571429,4.628571428571428,4.871428571428572,0.042857142857142864
1994-08-08,85.74285714285715,72.89999999999999,1013.0,8.942857142857143,13.285714285714286,7.485714285714287,14.304285714285713
1994-08-15,81.74285714285713,69.94285714285714,1012.7571428571429,8.685714285714285,11.542857142857143,6.2,0.43857142857142856
1994-08-22,80.42857142857143,69.91428571428571,1012.8285714285714,8.742857142857144,6.928571428571429,5.8428571428571425,0.042857142857142864
